V14,V4,V10,V17,Time,V12,V26,Amount,V21,V8,V11,V7,V28,V19,V3,V22,V6,V20,V27,V16,V13,V25,V24,V18,V2,V1,V5,V15,V9,V23
-0.7671468088810871,0.3194630170910357,-0.5102538306965643,-0.5222151084127078,-0.2130050292204242,-0.8736808680284547,0.06763395851906893,-0.15132603922282367,0.10072638464449821,0.09413141572365137,0.46951324338888795,-0.3808832875242164,0.05828567383013793,0.19462702992029324,-0.369622576585268,-0.001545379425982264,-0.21104769130671386,0.07059793789163431,0.1810431273044546,-0.45769035811375536,0.06487536154289321,-0.3876558153955475,0.07928006556557618,-0.12863476989363135,0.1688137701603567,0.037611150624246345,-0.17983153691108206,0.14339246926429866,-0.015386540886762709,0.16595343866180923
-0.5955563033781387,0.2762848718771061,-0.4029200684928226,-0.1831713713014907,-0.21268087162809257,-0.7688541855947355,0.0776130550571673,-0.15132603922282367,0.06293470507696709,0.09188012767401829,0.35876014535235,-0.3004851510651904,0.00945315108990093,0.14004804568681525,-0.3368791436019763,-0.00784798344348738,-0.13722180443993842,0.033898712842095856,0.11900618032924595,-0.3173100996714902,0.01496751199513563,-0.40204886691623853,-0.062381865866295225,-0.04817420418721012,0.13909273067306294,0.055309444699634336,-0.10544001888784801,0.18558217445343123,0.03923222137561901,0.1631758652709198
-0.749549933016291,0.17062090994554602,-0.6350999686064221,-0.672293085114202,-0.2119610510921798,-0.7845944354032516,0.06816327044506762,-0.15132603922282367,0.09170341732510336,0.1573101319147257,0.5472857087365404,-0.3451045202507542,0.05985740285410325,0.04410530988270754,-0.2923301616843666,-0.07779374689168556,-0.14867879563497205,0.052670851573990596,0.07938067468822088,-0.3126324696237758,0.13828034314182444,0.024357434674440414,-0.07131836647501211,-0.06791543596839009,0.22722469289154268,-0.08848489589799756,-0.11646894446105653,-0.05324070526306739,-0.11314821429837847,-0.018141161951586847
-0.7475645594817112,0.19000857441614255,-0.6315664951834844,-0.586128755049764,-0.21101241343226823,-0.8818121299867265,0.06472873214223754,-0.15132603922282367,0.08306679261438103,0.14660347968343856,0.43850367611752467,-0.33694262543921855,0.1095086636969517,-0.033189599859831644,-0.27016030671921676,-0.08214618250869987,-0.21612315658071854,0.060751170968386406,0.16004209261330327,-0.36372976435687854,0.03513300352953638,0.008632490807543244,0.07734551180725717,-0.14875787923569442,0.23710093118437472,-0.09938078854837479,-0.16374678627953,0.029335833382084325,-0.0727439652728046,0.010120566387119567
-1.0272087568984558,0.5336373603596809,-0.4017408186830937,0.21064122193047327,-0.21063581858235358,-0.7820328042946124,0.09218112331620862,-0.15132603922282367,0.06870508705601515,0.05562193748198093,0.6380348605224622,-0.14704675075163767,0.06686326731994421,-0.011192278739124862,-0.5238690718946508,0.020488979815954548,-0.21604975766792514,0.0807645991079878,0.1864332558815354,-0.1291796478709656,0.07603808854836382,-0.19886816555325396,-0.03933178754193039,0.22388778175480728,0.2854380712647584,0.04613126199745459,0.0803311108008351,-0.07180718161599547,-0.22058836017210512,0.05500642955958297
-1.3307997121306645,0.41231668910586283,-0.759433246068064,-0.49186523306178226,-0.20949649998577638,-1.1203773542380633,0.0685643025956297,-0.15132603922282367,0.11244436177814292,0.057529231647012326,0.741693534387714,-0.1683435675395138,0.25532317606448035,-0.2593047633221848,-0.4183484218965005,-0.05785498925947299,-0.24013705965212137,0.0964366552336314,0.2699621471920252,-0.29342498859319427,-0.03852000026265016,0.21882190339285784,-0.046870546634834545,0.015717854242012892,0.34306476115628903,-0.10103683638667463,0.0994472641731222,-0.23085012258830256,-0.35630987326490976,-0.1704462809143949
-1.3089001172139487,0.4914723372108731,-0.6938137972856813,-0.4458915293287763,-0.20946313082185988,-1.1000748327516303,0.1106915996268836,-0.15132603922282367,0.09812917135867347,0.05000872624932651,0.7649780034958276,-0.23935590982814622,0.2567653582598965,-0.16453380323109382,-0.4863564238850343,-0.0776882918589269,-0.23469158656551423,0.10584692315860625,0.26883148425252146,-0.323045225893169,-0.034774735496834554,0.3045001435190527,-0.04420669339335433,0.010352879802724063,0.3007978072674627,-0.014970630412033972,0.05078560754263388,-0.14768128015794435,-0.3164230154029818,-0.14005636894540235
-0.8708848952619169,0.3271118191017237,-0.5629335561348205,-0.8123986338661229,-0.2092915179788608,-0.9119755348820219,0.06820627765337671,-0.15132603922282367,0.135652707705347,0.1245495962157827,0.6688781650474005,-0.4600170033522629,0.08322798811145092,0.2726503398980114,-0.4179192054495425,0.008937929977691241,-0.18024755298887263,0.09409468016297372,0.18720155830024585,-0.5376250046994244,0.07545856557121965,-0.37810800400817746,0.013893467886966934,-0.13518867033386353,0.185196453812323,0.016223497659241574,-0.19176502294381184,0.06555563270970452,-0.06501989479142958,0.1558395236552364
-0.79622449872078,0.32230040008842653,-0.5490819438004528,-0.8740538332170648,-0.20892445717577943,-0.9076874576401306,0.07086849177914037,-0.15132603922282367,0.13796832664773667,0.12951935300520795,0.6479804695552611,-0.4631676624426479,0.07892365950717414,0.2833673637554971,-0.3996563624817804,0.019746170594531175,-0.1728632012927169,0.09189669771335582,0.22577714325198528,-0.5582244084361988,0.06454239600068834,-0.3775507827730946,0.022012542728798996,-0.1641416780348063,0.17269694037241146,0.023541613454622697,-0.20241856874014802,0.05966565140557958,-0.06723914086002916,0.1529728649477456
-0.8513349977820382,0.19761846940292374,-0.6842267294469642,-0.8763301482365703,-0.2085144931619483,-0.9201184426193241,0.06531806338184329,-0.15132603922282367,0.11779988448005811,0.17695903248573147,0.6378878067394284,-0.4159514943283762,0.13421990725650856,0.044861279548010585,-0.3184732407522652,-0.07164077341173944,-0.1852066654241512,0.08369851716756718,0.1665716637201271,-0.44362667636579767,0.045714451071096784,0.018099591626481892,0.011998070197317667,-0.1553639001189605,0.2536670558436897,-0.1206905662341089,-0.1758504269795928,-0.04848641333788181,-0.12236240248137087,-0.000600508972353211
-0.8413098093708088,0.20301463750656468,-0.7130803852974705,-0.8747185469321053,-0.2078328088133686,-0.9275116974488121,0.06455540419851785,-0.15132603922282367,0.12194872045051106,0.17676500002115644,0.6341344735889638,-0.4185027444536577,0.09389325813351496,0.04571557700948697,-0.3156383842693703,-0.07344565038904041,-0.18451564884506846,0.060219815806656266,0.1259079683248798,-0.4386229157710281,0.03211230905061978,0.011472606035268233,0.011816762228720025,-0.1523852968095723,0.23988807819060626,-0.10381835205032557,-0.17549624842274084,-0.04831561768225577,-0.134957876759658,-0.0032975319060503964
-1.0665843220291111,0.3130699325170818,-0.5680019909976751,-1.3619469704214053,-0.20758969061911992,-1.1586355672273578,-0.08930916878138093,-0.1483418213481125,0.08811989122807544,0.048219627894189585,0.48221681094776203,-0.44953189563456064,0.39911844462794244,0.21795308098710117,-0.22025412998811517,0.02057745717002825,-0.07828443862384564,-0.006926667024026195,-0.3031699415661011,-0.9063878846124414,0.010605833665488128,-0.027550060892197487,-0.036469161063382695,-0.5045210775693272,0.11770551519587158,-0.2555526024989644,-0.15521100459454973,-0.08934040547993827,0.04455104035137198,0.026510729027640262
-1.238711344632243,0.4613323243908404,-0.7326123007035301,-0.38629407022404644,-0.2072559989799551,-1.061961262333524,0.08740563045963373,-0.15132603922282367,0.13410046861665736,0.18479575261584857,0.713087275066455,-0.3048371728256648,0.13644985996672002,-0.17300891305401156,-0.5400535190235277,-0.06203945701030875,-0.24776679765751258,0.06662823007139276,0.08429252274599916,-0.28587593156215996,-0.006845795381774713,0.19927253332307454,-0.04793852864501259,0.03327197521892779,0.40870688452548504,-0.14779608671279118,-0.005233065375582121,-0.1878197101451436,-0.35957803914640163,-0.08921216332842744
-1.2315159259029214,0.46249497372689696,-0.7434328419047542,-0.3842092074922955,-0.20721786279262192,-1.069694059117667,0.09009946590347993,-0.15132603922282367,0.1308184093313054,0.1894736035906399,0.7099443865519126,-0.3049341420061687,0.13836024492489765,-0.17343086752260012,-0.5375768888592142,-0.06376565929395422,-0.2481484130270765,0.0682410963635339,0.12443558855646839,-0.283649076471333,-0.021111265024676813,0.2000278272570038,-0.04841096184076036,0.0362463695934479,0.40431818392166247,-0.14085539171002295,-0.0056052484929098095,-0.18703569714601317,-0.3640393292751473,-0.09328041076510041
-0.42427730970725497,0.35106129025460525,-0.20239814313027388,-0.7140854991571584,-0.20636933262445983,-0.7487159447965147,0.06275889806307686,0.2650997389398102,-0.19076776075869703,-0.20469089637497392,0.47098499264447746,0.5331561053472483,-0.40262880931766915,0.20829848395412523,-0.31713889768371273,0.02892452956149292,0.2871916166130161,-0.5111641154237916,0.5996587043520962,-0.2419874106118011,0.14770883917598185,-0.07800327838524339,0.028516187324397514,-0.14511268126780513,0.017191343690629184,-0.19393724200845328,-0.5773120831051383,0.03510521769981868,-0.07262550167264253,-0.48915172920628025
-2.178262889898753,0.6512114964174234,-1.3082179431868541,-2.153419452261269,-0.19675901341651142,-1.8999923905150702,0.14597174144143285,-0.15132603922282367,0.2998378556128554,0.21118288379530986,1.2063974200640817,-0.7669812729052915,0.4967627857145211,-0.051351062283060536,-0.7782599766712411,-0.039690706524374224,-0.2258353037061303,0.2504014493072418,0.6400979182969861,-1.2319747307873368,-0.043773819601346825,0.3365206002885502,-0.19514288285060646,-0.6727086969662068,0.4169012856635156,-0.11824167029430946,-0.14000204946741635,-0.10648142537177126,-0.5541378033207317,-0.15380133818480388
-1.0925679449805101,0.4406923139145906,-0.5249101948240532,0.12281912386125374,-0.19670180913551172,-0.8386598764547104,0.11033511823483425,-0.15132603922282367,0.02778067775498063,-0.01406432983101329,0.4673415821424201,-0.058152134587092286,0.18477846589765087,-0.2510448201918004,-0.40431029490551607,-0.08561617855851551,-0.22210786118147588,0.07356877388788884,0.15912256022923296,-0.08000904471602684,0.1393596539614717,0.3101433479767347,-0.06755897253421525,0.11953525948927265,0.2729106775749096,0.019732578888084995,0.1403629381894329,-0.08183298874493651,-0.23744809702962383,-0.14201307585691486
-1.6655872714055822,0.48203955929497616,-1.1634860897016206,-2.58158175614956,-0.19651589522226273,-1.707605015403562,0.10614863359368967,-0.15132603922282367,0.3396770109019196,0.29069351055119175,1.0893998861235101,-0.9907930255197982,0.3189210869618002,0.39655010470353097,-0.6915599152679845,0.05774375592908372,-0.16400691843333293,0.2364512238619915,0.5970435772964507,-1.4671539133303748,0.05554331189617616,-0.34553032600359723,-0.12892364672845308,-0.8472032548037374,0.28880041876846435,-0.07972942642765306,-0.39320622575019876,0.1008655061917528,-0.30495392877777905,0.13922789570834407
-2.133809046802881,0.6223336360255171,-1.344131973844768,-2.115047708915364,-0.19414191756077548,-1.8852916389240222,0.12792075858131172,-0.15132603922282367,0.31993679574986544,0.309783243298168,1.1663389675572007,-0.7992005482102098,0.3921718166741358,-0.06277804321378481,-0.8058588831270148,-0.027087096605571827,-0.236192134740623,0.23174077019821743,0.5681183039913755,-1.203724090229785,-0.03606988287590178,0.23499627529829709,-0.1992903560008989,-0.6515467939471712,0.4956095555698504,-0.21554372947521813,-0.17113509992573522,-0.14194586550420618,-0.5888825424687223,-0.11777672564497146
-1.0705455516459452,0.5370120097305245,-0.42146673987560446,0.2255670438461105,-0.19411331542027563,-0.8161743993571168,0.09865607391077111,-0.15132603922282367,0.05799225931065107,0.036898234734086474,0.45891467851580775,-0.13178280750857363,0.07106275915925911,-0.03591486497288359,-0.5317394904893479,0.007680182292487474,-0.22839197695427357,0.0895164600844621,0.18917364991534527,-0.14847323989582656,0.17614156612553505,-0.180335478751177,-0.07003949987668243,0.16078475918864987,0.29283223883987475,0.04953771187355519,0.0923165799159281,-0.002618812944136195,-0.2066922686203266,0.048108521747708695
-0.9230214131081714,0.39541911665307283,-0.4680414694325655,-1.4236164123694643,-0.191930018695454,-1.213774049697032,0.007043669404659935,-0.19372192456662812,0.10485615094106786,0.05676355081069503,0.5297004559979419,-0.403085508475881,0.2725807029476776,0.12417548722169983,-0.31612260039924844,-0.01153458461766366,-0.12256236069124235,-0.027059470243268276,-0.4561867655669518,-0.7985795952616462,0.038057288321911895,0.06680480936612931,-0.041210586485645545,-0.5131412582161329,0.1875182824314086,-0.25993788647690613,-0.12902249150874429,0.06063412720546307,-0.14050560380345584,0.07294921213106025
-0.8892760196120454,0.42869931001812783,-0.42157382718709335,-1.37988486738004,-0.19192048464862071,-1.1897237091872577,-0.006850653551294249,0.017080300852976668,0.11886965703259433,0.09465990322483873,0.5170466893264474,-0.4407106939592559,0.31627627179290896,0.18845811544817465,-0.39525594636001227,0.036046752974235145,-0.12097192567838977,-0.035250092801681496,-0.4028016455910485,-0.8133908872490775,0.05517535764693069,-0.13289126559031197,-0.03991475269995952,-0.5011424269861684,0.21203953204335296,-0.2616416448254502,-0.1814834058697584,0.08220745897816212,-0.12252499527324993,0.14453987420633976
-0.7056373542171078,0.23620740216577799,0.10356350101052347,-0.7013960987275996,-0.1904999116704617,-0.749387705416153,-0.08623115530176464,0.12412567938303007,0.3074993939535248,-0.343831287732423,0.3201388758590281,-0.0938739783534343,-0.2818467717039927,-0.08289914316271622,-0.08457219927105838,-0.011347454610712718,0.025405058117937827,-0.0896660407160503,-0.9178248637415158,-0.3693243527293405,0.0886603932214465,-0.10030732918005743,0.08032732275189916,-0.2104958516997794,0.21598877701580674,-0.22506687599388445,-0.15771860403863633,-0.10006461028183114,0.26513794858536033,0.0441970340422457
-2.09660009719465,0.7477683617370097,-1.2076464968657155,-2.005951985332751,-0.1895274388934669,-1.8422226879010022,0.13350329995423565,-0.15132603922282367,0.3436869046161404,0.34905840417025885,1.1713043829722989,-0.9133601618146072,0.35386962633790786,0.15907380719123523,-0.9664150635060219,0.0472646511422206,-0.24171807057527742,0.24957557729268132,0.5840395141771706,-1.275504577896262,0.005655618129276704,-0.1366377203379602,-0.19880414955959602,-0.6250486218810066,0.4898603166345004,-0.14381820916497517,-0.24467458527998914,-0.0336764444968856,-0.5307892072195434,0.06585812817175145
-1.5741326283732135,0.4837507128623816,-1.1779032882913834,-2.514335483091511,-0.18700568350606378,-1.6552144614657796,0.10308948958339328,-0.15132603922282367,0.36461807641658295,0.4186022359054423,1.0486414836749667,-1.0997826940772484,0.26143459324315954,0.39153338877005733,-0.7802751225169775,0.04969292222733987,-0.17753151457299357,0.19964653043846844,0.43099514656641835,-1.4292837235028146,0.07461506374624369,-0.32584463697131494,-0.13043688656477143,-0.8370545529657221,0.3645778685622319,-0.1598225878547681,-0.47681093618998016,0.09081250247783873,-0.3218386460589192,0.1829166575654793
-2.0463053879155626,0.621378612706758,-1.338353155200576,-2.048114848973372,-0.1860665798929855,-1.831816159986338,0.1285922002369747,-0.15132603922282367,0.33612974581999033,0.442685211899034,1.1270769392095574,-0.9085987122342963,0.36239096316503056,-0.07190820337769822,-0.899302649537912,-0.038084618181747534,-0.2515969347835215,0.2188548810630476,0.47541259965515764,-1.1668345129246818,-0.01719704354448496,0.2673646700108714,-0.20136424162660443,-0.6424039936668968,0.5787341298354123,-0.30168489731708165,-0.2572137748991745,-0.15113717937636265,-0.5942366297915409,-0.07215554039892108
-2.0090912307548923,0.7468196011182794,-1.2018708156339641,-1.9390162492968597,-0.1824913123305047,-1.788745334391241,0.13417200324284867,-0.15132603922282367,0.3599109582991701,0.48197045368699315,1.1320392626385973,-1.0227784219254343,0.32412596731117793,0.14993920929209073,-1.0598562053424616,0.03626357227135082,-0.2571415994453356,0.23677812213290816,0.49127406897801107,-1.2386210745673014,0.02452874019498194,-0.10425633398459248,-0.2008843379730155,-0.6158974319921967,0.5729553631725208,-0.22997191226305916,-0.33072587117216656,-0.04287010683336749,-0.536145695620206,0.11157704546655849
-1.9812432219263805,0.7456090675315026,-1.1932108002260327,-1.916811359144947,-0.18211471748059005,-1.770559570788255,0.13564086156514932,-0.15132603922282367,0.36237535176960245,0.5279299437958219,1.1194524228581562,-1.0593695171362274,0.32341363974191145,0.1455271310974043,-1.092581766756162,0.0316174716711874,-0.2628928996837755,0.24040680599520708,0.48485281383205514,-1.22664805726011,0.03075322595228005,-0.08924649232145752,-0.20175902606818208,-0.6131897766656006,0.6031289417912896,-0.26069469785556904,-0.36025857948737233,-0.04564534813408097,-0.5340855189069472,0.12737414667503308
-0.37083508468225557,0.18147583411794987,0.10991167075593881,-0.7326534044284887,-0.17417762349188265,-0.7000367770302298,-0.1288252937489726,-0.03977804374004705,0.3574765996431476,-0.34146525143733475,0.33532327361090986,-0.15661033079882097,-0.30003842311632317,0.24533646171414675,-0.1116568641302665,-0.03102039557948083,-0.0823199679345307,-0.07854936135144061,-1.1812472930185403,-0.5813177823355788,0.11170129770802797,-0.07023233249619457,0.10814982432434239,-0.28717785740212587,0.2020812182807777,-0.2569123965452524,-0.07234460331970638,0.11218955920051754,0.1795007322816314,-0.12716516665086963
-0.03806829489476538,0.22938703057165544,-0.0602321236147693,0.31816824365160157,-0.1676468014110844,-0.2730227683057475,-0.024856729883609995,-0.0979061359824298,-0.07646141732211298,-0.002289260121656734,0.10795420781381601,-0.002370344670825927,0.024693209011060174,-0.19185400194442598,0.026966361192055678,-0.113852273808705,-0.017513242267949015,-0.036861519184132344,0.003515208287806959,0.03980641920630209,0.12555816400263192,0.06916724632241592,0.028068787454429627,-0.020073172385230594,0.061947583027897726,0.05886388733177711,0.014331923973251953,-0.11310504024393184,0.08099227647898687,0.017419004511961503
-0.052322396852383754,0.21882077635999994,-0.056334960249253586,0.2359818056928758,-0.16748948963833526,-0.2975209403230491,-0.020502269287313045,-0.0979061359824298,-0.09083693961015328,-0.01269025781831137,0.015852775335642954,0.005145379537594749,0.022708010526392784,-0.10827002817541284,0.004960626813636697,-0.14885478071170544,-0.016914468456583707,-0.02445132100298454,-0.0013159306938256247,0.10238402509379327,0.16672402291762706,0.10695816919160579,-0.05709925919234461,0.06417924292353419,0.06501205208966689,0.06445222813348545,0.03391481064916656,-0.13722176093800903,0.08322312892071157,-0.013567723861256879
0.1694568764818199,0.12541675248945622,-0.016632691639366932,0.014969593477201457,-0.16744181940416886,-0.3237083172059167,-0.028583170413863636,-0.09614407859252269,0.029506087231827054,0.0075243497148443335,0.05051901786831409,0.02601924721640188,0.01802084799974983,-0.3190341568961426,0.14295299150876395,0.08398872989380161,-0.007355600337065553,-0.06059127042519126,-0.030868023612717992,0.08423799962303788,0.09389201975796609,-0.07311292409390424,0.053728111377921606,-0.0059626397942019035,0.07684342194251145,-0.026975946763596888,0.010973166973444312,-0.04430595305623502,0.05471617405315826,-0.012839944439543425
-1.953394980617841,0.7443988135295536,-1.1845509248811628,-1.8946063405959943,-0.1660593826133429,-1.7523737234990198,0.1371095976389211,-0.15132603922282367,0.3648411337941815,0.573889883945536,1.1068654450426227,-1.0959615094937458,0.32270297264060743,0.14111485478953797,-1.1253072110013478,0.026971212263224992,-0.268645036030571,0.24403943780283605,0.47842889168328717,-1.2146753111125548,0.03697772433164464,-0.07423607067435864,-0.2026339955378001,-0.6104817468029107,0.6333012022079362,-0.2914180430577322,-0.38979006507573644,-0.04842069427695199,-0.5320254493846641,0.1431756109213986
-1.3438820609754432,0.6230807755901686,-1.2008142845951535,-2.554015359545674,-0.1645434691668511,-1.614075303737754,0.036594909755710586,0.21259005511123968,0.37974225722452015,0.5559841559126895,0.9404881224363514,-0.9291919221788257,-0.07555935483037363,0.2983692448311649,-0.95271380552505,0.10777196502200767,0.05325303063917504,-0.10508396447085178,0.18894809358041914,-1.2825511965923144,0.1276331283972249,-0.31995561059810324,-0.108380529692881,-0.8445204589267485,0.48643283243109636,-0.28699985528279526,-0.9281401380516098,0.03031502549671069,-0.45967672095850753,0.1648251748223309
-1.149859301605455,0.6975475817975747,-1.1411671710116644,-2.431535618167353,-0.1633517133126908,-1.4014551386563703,-0.0014039959408185432,0.24094338851032768,-0.21030222802742612,0.032387677605630424,0.9364460680592472,-2.152604262668185,-0.34649318451615563,0.2012216707141457,-0.8791501326709046,-0.21369639830380088,-0.3517571662349156,-0.3608379764316617,0.9218913786782569,-1.2118298533150158,0.09026232431012851,-0.9459154266672141,0.09128056963828513,-0.9867718249056837,0.2686690344711259,-0.6747386169375884,-0.2258502578370102,0.07887091634221612,-0.41611516815415206,-4.440788436609209
-1.70816051076882,0.8147704379026534,-1.392746371560081,-1.778669998047447,-0.16186916903011545,-1.6064368774225326,0.159531296536637,-0.15132603922282367,-0.44954973845392343,-0.15212260874319544,1.058517485514534,-1.6236812862944354,-0.44401545759956756,0.07255723054134819,-1.2487325880590296,0.048456153717554115,-0.26680300029595083,0.18450485163139288,0.8174083688462117,-1.0403040407520605,0.017445117582284873,0.03024474204467551,-0.13709903753372685,-0.6264112119397842,0.4539437856030239,-0.7987517175353619,-0.34361049552474776,-0.028744254347810423,-0.6398293773559878,-0.8225037275785514
-1.1124230673040953,0.7307162567837813,-1.3182026250473178,-2.436452967594725,-0.1605534705671225,-1.4496816003783108,0.032666429911813545,0.12713794297963016,-0.3793182744118873,-0.12219396311366285,0.8839515553891804,-1.5318308439358541,-0.8362766614399323,0.2591276879025989,-1.1694345336848941,0.24763196917026806,0.010394355419272264,-0.01472556661141381,0.36596031573133636,-1.1406420005271547,0.11839818399127722,-0.3187090418202337,-0.09288631513081862,-0.8315233438809464,0.31301948670580193,-0.6811079916530852,-0.8624225978408594,0.04088336680386258,-0.4979585616203197,0.3170324174820497
-1.6628287124837808,0.8071947623756051,-1.4433088370319571,-1.7506886563100412,-0.16048196521587288,-1.6024536862419705,0.1725441161278452,-0.15132603922282367,-0.443900256892755,-0.07655810096487148,1.031674610550218,-1.464378409104294,-0.526886463739417,0.07574051461016391,-1.3413264057719934,0.10313020659973098,-0.16779024967487172,0.1862260031593628,0.6833647465914227,-1.0000599018176235,0.0350738911112963,0.19676785795115906,-0.164512554577228,-0.5970475501615715,0.521725869478179,-0.8496927871232598,-0.5706374841236506,-0.03834146113796017,-0.6736219545434853,-0.0800596304526639
